pub_date,snippet
2009-05-12 15:48:38+00:00,"General Motors' stock plunged more than 22 percent to a 76-year low on Tuesday, a day after a group of G.M. executives disclosed they had sold shares in the struggling automaker."
2009-05-12 17:25:17+00:00,"Smarting from deep losses, pension funds are preparing to assert more influence as shareholders, says Colin Melvin, the chief executive of Hermes Equity Ownership Services, a firm that advises institutional investors on responsible investment and ..."
2009-05-12 17:25:17+00:00,"Smarting from deep losses, pension funds are preparing to assert more influence as shareholders, says Colin Melvin, the chief executive of Hermes Equity Ownership Services, a firm that advises institutional investors on responsible investment and ..."
2009-05-12 18:21:57+00:00,Shares of Bank of New York Mellon and U.S. Bancorp fell Tuesday after the two banks sold additional common stock to build up their capital as they begin preparing to pay back government bailout money.
2009-05-12 18:21:57+00:00,Shares of Bank of New York Mellon and U.S. Bancorp fell Tuesday after the two banks sold additional common stock to build up their capital as they begin preparing to pay back government bailout money.
2009-05-12 18:31:23+00:00,"In the <a href=""http://freakonomics.blogs.nytimes.com/2009/05/11/this-is-not-another-great-depression/"">first installment</a> of a three-part series, economic historian Price Fishback showed just how different the basic macroeconomic facts are in ..."
2009-05-12 18:55:33+00:00,Long-term investors seeking a safe place to invest their money are becoming an important factor in the current real estate market.
2009-05-12 22:26:32+00:00,"Corporate food executives are turning to the concept of “local food” to sell products, embracing a broad interpretation of what eating locally means."
2009-05-13 00:06:36+00:00,Many banks that took bailout funds are rushing to give the money back to the federal government. But that may not be a good idea.
2009-05-13 05:00:00+00:00,"Britain’s economic recovery is likely to be ‘‘slow and protracted,’’ the Bank of England warned Wednesday in its quarterly report."
2009-05-13 10:53:04+00:00,"Bank shareholders will have whatever capitalization level they want to have, and if they don't like the level foisted upon them by the Treasury through ""bailout"" injections, they can easily grind it back down to their preferred level. And they hav..."
2009-05-13 10:53:04+00:00,"Bank shareholders will have whatever capitalization level they want to have, and if they don’t like the level foisted upon them by the Treasury through “bailout” injections, they can easily grind it back down to their preferred level. And they hav..."
2009-05-13 11:05:14+00:00,Rio Tinto's stock dropped as much as 5 percent amid growing speculation the global miner is set to launch a 5-billion-pound rights issue instead of selling $19.5 billion in stock and assets to China's Chinalco.
2009-05-13 11:05:14+00:00,Rio Tinto’s stock dropped as much as 5 percent amid growing speculation the global miner is set to launch a 5-billion-pound rights issue instead of selling $19.5 billion in stock and assets to China’s Chinalco.
2009-05-13 11:21:51+00:00,"Investors struggled to find a reason on Tuesday to extend Wall Street’s two-month rally, but at the end of the day, only the Dow was able to finish higher."
2009-05-13 11:21:51+00:00,"Investors struggled to find a reason on Tuesday to extend Wall Street's two-month rally, but at the end of the day, only the Dow was able to finish higher."
2009-05-13 11:32:09+00:00,"World stock markets were mostly higher Wednesday after Wall Street rallied towards the end of the previous day, though investors remained cautious ahead of key U.S. consumer news."
2009-05-13 11:32:09+00:00,"World stock markets were mostly higher Wednesday after Wall Street rallied towards the end of the previous day, though investors remained cautious ahead of key U.S. consumer news."
2009-05-13 11:56:29+00:00,"Moving to sharpen its focus on wireless and broadband, Verizon will spin off wireline operations spanning 14 states and merge them with Frontier Communications."
2009-05-13 11:56:29+00:00,Verizon Communications said Wednesday it would spin off wireline operations in 14 states and merge them with Frontier Communications for $5.3 billion in stock.
2009-05-13 12:48:55+00:00,Government figures showing a 0.4 percent decline in sales for April suggest that consumers remain cautious.
2009-05-13 14:19:54+00:00,How can weak retail sales come as a surprise? It is the optimism of spring.
2009-05-13 14:19:54+00:00,How can weak retail sales come as a surprise? It is the optimism of spring.
2009-05-13 14:49:49+00:00,Taiwan’s economy has been bullish as the island prepares to allow Chinese investments again after 60 years. But some caution the switch won’t be easy.
2009-05-13 15:37:14+00:00,"Citigroup's chairman, Richard Parsons, spoke about the government's stress tests and Wall Street's future in a radio interview on Wednesday."
2009-05-13 15:37:14+00:00,"Citigroup‘s chairman, Richard Parsons, spoke about the government’s stress tests and Wall Street’s future in a radio interview on Wednesday."
2009-05-13 16:36:26+00:00,"Edward M. Liddy, the chairman of the American International Group, said Wednesday that the company would probably need “three to five years” to carry out its restructuring plan and repay the taxpayer money used to bail it out, The New York Times’s..."
2009-05-13 16:36:26+00:00,"Edward M. Liddy, the chairman of the American International Group, said Wednesday that the company would probably need ""three to five years"" to carry out its restructuring plan and repay the taxpayer money used to bail it out, The New York Times's..."
2009-05-13 18:03:04+00:00,"Analysts at SNL Financial are estimating that, taken together, the nation's smaller banks would need to raise a total of $75 billion under the government's own stress-test criteria."
2009-05-13 18:03:04+00:00,"Analysts at SNL Financial are estimating that, taken together, the nation’s smaller banks would need to raise a total of $75 billion under the government’s own stress-test criteria."
2009-05-13 19:27:13+00:00,The central bank predicted that inflation would slow to as low as 0.4 percent this year and then accelerate to 1.5 percent by the end of 2010.
2009-05-13 22:33:08+00:00,"Instead of spending its oil riches, Norway saved, and it is now growing in the midst of the global recession."
2009-05-14 00:12:21+00:00,"Micromanagement and publicity like the punitive bonus tax Congress tried to impose on A.I.G. make bad policy. Better to keep politics out of pay regulation and focus on broader, commonsense rules."
2009-05-14 01:18:37+00:00,"A.M.D. cheered the European ruling, but the history of antitrust cases against big technology companies suggests that little will change in the marketplace."
2009-05-14 01:37:27+00:00,"The indictment of Hank Morris, a well-known political consultant, offers a glimpse into his business activities."
2009-05-14 02:42:09+00:00,"Holding American dollars was once a status symbol in China. No one knows for sure when the tide started to turn, but the currency is irreversibly losing its appeal."
2009-05-14 11:06:55+00:00,"A decline in retail sales on Wednesday jolted investors and forecasters, who were becoming used to spotting glimmers of hope in the economy."
2009-05-14 11:06:55+00:00,"A decline in retail sales on Wednesday jolted investors and forecasters, who were becoming used to spotting glimmers of hope in the economy."
2009-05-14 11:09:16+00:00,"Lehman Brothers, which sent global markets into a tailspin after filing for bankruptcy in September 2008, is looking at spinning off its remaining assets, The Wall Street Journal reported."
2009-05-14 11:09:16+00:00,"Lehman Brothers, which sent global markets into a tailspin after filing for bankruptcy in September 2008, is looking at spinning off its remaining assets, The Wall Street Journal reported."
2009-05-14 11:31:35+00:00,
2009-05-14 11:31:35+00:00,"Top executives at Bear Stearns were surprised when word came down from the chief, James E. Cayne, that it was time to hire a new company to produce the annual report to shareholders.Mr. Cayne was very specific: It should be the one owned by Hank M..."
2009-05-14 11:51:13+00:00,A worse-than-expected report on weekly jobless claims was not enough to dampen the stock market.
2009-05-14 14:00:01+00:00,"Bank of America's Kenneth Lewis has made some questionable private deals, but he is a master at negotiating with the government and leveraging a weak hand to cover his missteps, The Deal Professor says."
2009-05-14 14:00:01+00:00,"Bank of America’s Kenneth Lewis has made some questionable private deals, but he is a master at negotiating with the government and leveraging a weak hand to cover his missteps, The Deal Professor says."
2009-05-14 14:21:47+00:00,"How love, subprime lenders and willful self-delusion led one man, an economics reporter, to the brink of foreclosure."
2009-05-14 16:27:50+00:00,"Monologue &#124; Jay Leno, aired Wednesday night on NBC: I'll tell you how bad the economy is -- today I saw a Republican driving a Prius."
2009-05-14 16:27:50+00:00,"Monologue | Jay Leno, aired Wednesday night on NBC: I’ll tell you how bad the economy is — today I saw a Republican driving a Prius."
2009-05-14 16:53:53+00:00,"Peter Wayner, a technology writer, struggles with how to respond to the widespread piracy of his books online."
2009-05-14 18:30:56+00:00,"MGM Mirage and Dow Chemical are among the many companies that have lined up for follow-on stock offerings so far this year, pushing the total to near record levels."
2009-05-14 18:30:56+00:00,"MGM Mirage and Dow Chemical are among the many companies that have lined up for follow-on stock offerings so far this year, pushing the total to near record levels."
2009-05-14 19:19:02+00:00,"At the restaurant Market in the Middle in Asbury Park, the market is actually in front and off to one side, but it is still at the heart of things."
2009-05-14 22:36:41+00:00,"Spending online was flat in the first quarter, as wealthier and older people decided to save instead of shop."
2009-05-14 22:36:41+00:00,"Spending online was flat in the first quarter, as wealthier and older people decided to save instead of shop."
2009-05-15 01:17:35+00:00,"Tom McCarthy is an artist as well as a writer, whose artworks often draw on the history of literature."
2009-05-15 01:54:30+00:00,The former Bush administration official is under investigation for inappropriate contacts with Wall Street firms seeking to obtain lucrative contracts.
2009-05-15 06:07:48+00:00,"Temasek Holdings, the sovereign wealth fund that bought stakes in Merrill Lynch and Barclays amid the global financial crisis, said it had sold its stake in the Bank of America Corporation."
2009-05-15 10:11:59+00:00,"Miner Rio Tinto said it remains committed to a planned $19.5 billion tie-up with Chinese metals firm Chinalco, responding to talk that the deal may be revised to let more shareholders take part in a rights issue."
2009-05-15 10:11:59+00:00,"Miner Rio Tinto said it remains committed to a planned $19.5 billion tie-up with Chinese metals firm Chinalco, responding to talk that the deal may be revised to let more shareholders take part in a rights issue."
2009-05-15 10:16:44+00:00,"Wall Street broke a three-day losing streak on Thursday, shrugging off an unexpected surge in weekly unemployment claims as a crucial borrowing rate fell to its lowest point in a year and offered a signal of stability in the lending markets."
2009-05-15 10:16:44+00:00,"Wall Street broke a three-day losing streak on Thursday, shrugging off an unexpected surge in weekly unemployment claims as a crucial borrowing rate fell to its lowest point in a year and offered a signal of stability in the lending markets."
2009-05-15 10:18:18+00:00,
2009-05-15 10:18:18+00:00,"Temasek Holdings, the Singapore state-owned sovereign wealth fund that bought stakes in Merrill Lynch and Barclays amid the global financial crisis, said it had sold its stake in the Bank of America.Temasek paid about $5.9 billion for a 14 percent..."
2009-05-15 10:29:41+00:00,The former Bush administration official in charge of the federal agency that guarantees pensions for 44 million Americans is under investigation over his contacts with several major Wall Street firms seeking to obtain lucrative contracts.
2009-05-15 10:29:41+00:00,The former Bush administration official in charge of the federal agency that guarantees pensions for 44 million Americans is under investigation over his contacts with several major Wall Street firms seeking to obtain lucrative contracts.
2009-05-15 10:55:05+00:00,"Barclays is in talks to sell its asset management arm, Barclays Global Investors, putting a deal to sell the BGI’s iShares unit to a private equity firm in doubt, according to press reports."
2009-05-15 10:55:05+00:00,"Barclays is in talks to sell its asset management arm, Barclays Global Investors, putting a deal to sell the BGI's iShares unit to a private equity firm in doubt, according to press reports."
2009-05-15 14:23:36+00:00,People whose wealth is linked to the businesses they own are at risk of losing both if a lawsuit goes against them or a critical customer goes bankrupt.
2009-05-15 14:40:34+00:00,"SunTrust, one of the 10 large banks found wanting in the government’s recent stress tests, said Friday that it would take a number of actions to raise and conserve capital, including issuing new stock and slashing its dividend."
2009-05-15 14:40:34+00:00,"SunTrust, one of the 10 large banks found wanting in the government's recent stress tests, said Friday that it would take a number of actions to raise and conserve capital, including issuing new stock and slashing its dividend."
2009-05-15 15:17:50+00:00,"Jane Cho, owner of the Porgy &#038; Bass fish shop in Whitestone, Queens, is a Korean immigrant who raised two daughters by herself after her husband died. Music by Mozart fills the shop."
2009-05-15 15:17:50+00:00,"Jane Cho, owner of the Porgy & Bass fish shop in Whitestone, Queens, is a Korean immigrant who raised two daughters by herself after her husband died. Music by Mozart fills the shop."
2009-05-15 15:40:02+00:00,Why we never learn the right lessons from financial crises.
2009-05-15 16:51:01+00:00,"Saved by bureaucracy: A Bush plan to put Pension Benefit Guaranty Corporation assets into risky investments -- just before the markets tumbled -- was stalled by bureaucratic delays, and now is being investigated."
2009-05-15 16:51:01+00:00,"Saved by bureaucracy: A Bush plan to put Pension Benefit Guaranty Corporation assets into risky investments — just before the markets tumbled — was stalled by bureaucratic delays, and now is being investigated."
2009-05-15 18:24:59+00:00,"An affiliate of Kohlberg Kravis Roberts reported its latest quarterly results, and while they weren't a throwback to the boom years, the numbers were modestly upbeat."
2009-05-15 18:24:59+00:00,"An affiliate of Kohlberg Kravis Roberts reported its latest quarterly results, and while they weren’t a throwback to the boom years, the numbers were modestly upbeat."
2009-05-15 18:49:21+00:00,"According to a report, it was the North Shore submarket — from Kings Point to Laurel Hollow, north of the Long Island Expressway and Route 25 — that showed Long Island’s largest decline in the first quarter of this year."
2009-05-15 19:02:06+00:00,"“In the wee hours of May 27, 1990, midway between Seoul and Seattle, the freighter Hansa Carrier met a sudden storm and, as freighters often do, lost some of the cargo lashed high atop her deck.”"
2009-05-15 19:49:25+00:00,Old and young Americans are faring comparatively better than those who were approaching retirement — or had an eye on a soon-to-be-retired person’s job.
2009-05-15 20:03:27+00:00,"More people are gradually leaving safer investments for stocks, encouraged by the recent rally but still nervous about what may come."
2009-05-15 20:49:34+00:00,"Neil Barsky, the head of Alson Capital, says the markets these days are trickier to read, but more than that, the daily grind has grown much less gratifying."
2009-05-15 21:59:38+00:00,"More people are gradually leaving safer investments for stocks, encouraged by the recent rally but still nervous about what may come."
2009-05-15 21:59:38+00:00,"More people are gradually leaving safer investments for stocks, encouraged by the recent rally but still nervous about what may come."
2009-05-15 23:13:54+00:00,Many index fund advisory services that guide novices on appropriate allocations have low costs or are free.
2009-05-16 00:36:52+00:00,"Neil Barsky, the head of Alson Capital, says the markets these days are trickier to read, but more than that, the daily grind has grown much less gratifying, Joe Nocera writes in his Executive Suite column."
2009-05-16 00:36:52+00:00,"Neil Barsky, the head of Alson Capital, says the markets these days are trickier to read, but more than that, the daily grind has grown much less gratifying, Joe Nocera writes in his Executive Suite column."
2009-05-16 00:45:05+00:00,Park Dae-sung was South Korea’s most celebrated blogger. His postings on the economy attracted a cultlike following. Then he was arrested and exposed — and his fans turned on him.
2009-05-16 01:48:34+00:00,"Seafood may be what Jane Cho’s shop sells, but her true passion is music."
2009-05-16 17:11:45+00:00,"Daniel Boulud is opening DBGB on the Lower East Side, dipping a toe into more casual fare just as high-end restaurants have been devastated."
2009-05-16 19:00:49+00:00,War and the economy dominate this month’s reading.
2009-05-16 19:00:49+00:00,War and the economy dominate this month's reading.
2009-05-16 19:20:30+00:00,"By one definition, stocks are in a bull market. Historically, however, this has the markings of a longer-term bear market, with shorter rallies and falls."
2009-05-16 19:42:48+00:00,It’s almost amusing now: America once lectured China on economic responsibility.
2009-05-16 20:26:16+00:00,"After weeks of gains even when the economic news was bleak, the stock market dropped last week, pulling the Standard & Poor’s 500-stock index back into negative territory for the year."
2009-05-16 21:00:32+00:00,What's behind the sudden spike in wholesale food prices?.
2009-05-16 21:00:32+00:00,What’s behind the sudden spike in wholesale food prices?
2009-05-18 10:37:08+00:00,"Asian shares fell on Monday as concerns about slumping corporate profits and the still-uncertain outlook for the global economy fueled a retreat from recent highs, keeping the safe-haven yen broadly higher."
2009-05-18 10:37:08+00:00,"Asian shares fell on Monday as concerns about slumping corporate profits and the still-uncertain outlook for the global economy fueled a retreat from recent highs, keeping the safe-haven yen broadly higher."
2009-05-18 10:43:24+00:00,The American International Group said it would accelerate plans to separate its Asian subsidiary through an initial public offering as the bailed-out U.S. insurer seeks to raise cash and list the unit as soon as possible.
2009-05-18 10:43:24+00:00,The company said it would accelerate plans to float its Asian subsidiary through an initial public offering as the insurer sought to raise cash as soon as possible.
2009-05-18 10:50:52+00:00,"BlackRock, the biggest publicly traded U.S. asset manager, said on Monday the financial crisis may trigger consolidation in the funds industry where half the firms are either just breaking even or losing money."
2009-05-18 10:50:52+00:00,"BlackRock, the biggest publicly traded U.S. asset manager, said on Monday the financial crisis may trigger consolidation in the funds industry where half the firms are either just breaking even or losing money."
2009-05-18 10:54:12+00:00,Is the bear market over? It may depend on which bear market you mean.
2009-05-18 10:54:12+00:00,Is the bear market over? It may depend on which bear market you mean.
2009-05-18 10:55:29+00:00,Tthe stock market’s recent rally — one of the sharpest since World War II — is starting to beckon some small investors back.
2009-05-18 10:55:29+00:00,Tthe stock market's recent rally -- one of the sharpest since World War II -- is starting to beckon some small investors back.
2009-05-18 11:53:14+00:00,One analyst said last week’s downturn in share prices “created a little bit of breathing room” that invited investors to buy. Markets closed up about 3 percent.
2009-05-18 12:00:19+00:00,"Facebook has almost finished raising $150 million in capital, money the social network hopes to use to buy out shares of hundreds of current employees, VentureBeat reported, citing undisclosed sources."
2009-05-18 12:00:19+00:00,"Facebook has almost finished raising $150 million in capital, money the social network hopes to use to buy out shares of hundreds of current employees, VentureBeat reported, citing undisclosed sources."
2009-05-18 13:34:59+00:00,"Listeners of ""The Numbers"" segment on NPR's Marketplace, a daily recap of the stock market's action, thought its upbeat version of ""We're in the Money"" as background music is inappropriate for the times."
2009-05-18 15:13:35+00:00,Bank of America’s shares rose sharply Monday following upbeat assessments from analysts at Citigroup and Goldman Sachs.
2009-05-18 15:13:35+00:00,Bank of America's shares rose sharply Monday following upbeat assessments from analysts at Citigroup and Goldman Sachs.
2009-05-18 23:51:47+00:00,Executives and economists predicted that the Congress Party’s mandate would lead to nothing less than the narrowing of China’s economic lead over India.
2009-05-19 00:29:29+00:00,Questions are being raised over an apparent conflict between BlackRock’s role as a government adviser and its profits as manager of troubled assets.
2009-05-19 02:08:38+00:00,The leadership of Home Depot has decided to move from a culture of expansion to one that is less vulnerable to consumer and credit slowdowns.
2009-05-19 02:28:25+00:00,The price that the government accepts for warrants to buy bank stock could determine whether taxpayers make a profit or a loss.
2009-05-19 05:00:00+00:00,There are times when the curtain of gloom lifts and the light shines through — and one feels proud to be an Indian. Last Saturday was one such time.
2009-05-19 11:12:14+00:00,"Renewed confidence about the state of the global economy gave a strong lift to stock markets in the Asia-Pacific region on Tuesday, prompting key indexes to gain 2 percent or more."
2009-05-19 11:12:14+00:00,"Renewed confidence about the state of the global economy gave a strong lift to stock markets in the Asia-Pacific region on Tuesday, prompting key indexes to gain 2 percent or more."
2009-05-19 11:14:40+00:00,Sony Corp. said on Tuesday its money-losing mobile phone joint venture with Sweden’s Ericsson will likely seek at least 100 million euros ($135.5 million) in funds by March.
2009-05-19 11:14:40+00:00,Sony Corp. said on Tuesday its money-losing mobile phone joint venture with Sweden's Ericsson will likely seek at least 100 million euros ($135.5 million) in funds by March.
2009-05-19 11:19:11+00:00,"Wall Street's recent buying spree, interrupted last week, revved up again on Monday."
2009-05-19 11:19:11+00:00,"Wall Street’s recent buying spree, interrupted last week, revved up again on Monday."
2009-05-19 12:02:31+00:00,"BlackRock is fast emerging as a financial powerhouse, but its prized role as a government adviser and contractor is also drawing attention."
2009-05-19 12:02:31+00:00,"BlackRock is fast emerging as a financial powerhouse, but its prized role as a government adviser and contractor is also drawing attention."
2009-05-19 12:07:07+00:00,"The need to set aside money for a rainy day, or a rainy retirement, can hardly be more apparent. What is less clear is how to go about it in such a testing environment."
2009-05-19 12:10:21+00:00,Advice on savings from a wealth management executive.
2009-05-19 12:11:22+00:00,There are times when the curtain of gloom lifts and the light shines through — and one feels proud to be an Indian. Last Saturday was one such time.
2009-05-19 12:14:38+00:00,"Americans were promised a reward for rescuing the nation's banks. In return for all those bailouts, the banks essentially granted stock options to the government - a potential jackpot for taxpayers once the crisis blew over.But now banks, eager to..."
2009-05-19 12:14:38+00:00,
2009-05-19 16:42:33+00:00,"The hedge fund manager Daniel Och held about 35 percent of his $20 billion fund's assets in cash during the first quarter because he suspects global stock markets will start falling again, Bloomberg News reports."
2009-05-19 16:42:33+00:00,"The hedge fund manager Daniel Och held about 35 percent of his $20 billion fund’s assets in cash during the first quarter because he suspects global stock markets will start falling again, Bloomberg News reports."
2009-05-19 20:38:56+00:00,"After years without a true real estate market during the Soviet era, Moscow housing has gone through a roller-coaster ride in the last few decades."
2009-05-20 00:26:05+00:00,"Some American consumers believe sriracha to be a Thai sauce. Others think it is Vietnamese. The truth is that sriracha may be best understood as an American sauce, a polyglot purée."
2009-05-20 00:41:34+00:00,"The American International Group is hoping to float its Asian business, A.I.A., to put some blue sky between its Eastern hemisphere operations and its troubles back home."
2009-05-20 01:17:50+00:00,"Along the Eagle Creek Trail, major waterfalls pop up every mile or so and minor ones are so numerous many don’t have names."
2009-05-20 01:17:50+00:00,"Along Oregon's Eagle Creek Trail, major waterfalls pop up every mile or so and minor ones are so numerous many don't have names."
2009-05-20 11:08:09+00:00,Allstate became the second insurer Tuesday to turn down a bailout from the Treasury Department after being approved for government funding.
2009-05-20 11:08:09+00:00,Allstate became the second insurer Tuesday to turn down a bailout from the Treasury Department after being approved for government funding.
2009-05-20 11:10:48+00:00,"Viterra, Canada’s largest grain handler, has offered $1.4 billion Canadian dollars ($1.2 billion) in cash and stock to take over an Australian rival."
2009-05-20 11:10:48+00:00,"Viterra, Canada's largest grain handler, has offered $1.4 billion Canadian dollars ($1.2 billion) in cash and stock to take over an Australian rival."
2009-05-20 11:13:36+00:00,Stocks were narrowly mixed in light trading on Tuesday as a surprise drop in construction and a cautious outlook from the retailer Home Depot led energy and utility stocks to pare gains.
2009-05-20 11:13:36+00:00,Stocks were narrowly mixed in light trading on Tuesday as a surprise drop in construction and a cautious outlook from the retailer Home Depot led energy and utility stocks to pare gains.
2009-05-20 11:24:57+00:00,"The American International Group is hoping to float its Asian business, but Breakingviews says the stock offering could be a tough sell."
2009-05-20 11:24:57+00:00,"The American International Group is hoping to float its Asian business, but Breakingviews says the stock offering could be a tough sell."
2009-05-20 13:09:28+00:00,"Early optimism over a $13.5 billion stock offering by Bank of America faded in the afternoon, leading some investors to cash in their gains."
2009-05-20 15:12:13+00:00,"Major banks raised some $48 billion since the government unveiled the results of its “stress tests,” Treasury Secretary Timothy F. Geithner said."
2009-05-20 16:12:39+00:00,"System S, as I.B.M. calls its new product, is expected to be useful in crunching numbers in real time."
2009-05-20 16:30:46+00:00,"It's not clear if Jim Cramer will be having a rematch with Jon Stewart anytime soon -- but if he does, there's a new study the two can spar over."
2009-05-20 16:30:46+00:00,"It’s not clear if Jim Cramer will be having a rematch with Jon Stewart anytime soon — but if he does, there’s a new study the two can spar over."
